order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
233160,200728,prior,6,2,19,30.0
527935,200728,prior,7,0,8,5.0
1940019,200728,prior,8,2,17,30.0
1438899,200728,prior,9,0,11,5.0
1635951,200728,prior,10,3,17,3.0
1185281,200728,prior,11,6,12,17.0
680705,200728,prior,12,3,7,30.0
1220574,200728,prior,13,6,13,10.0
648580,200728,prior,14,2,18,10.0
3059421,200728,prior,15,2,9,14.0
3011440,200728,prior,16,6,11,30.0
1327834,200728,prior,17,3,14,11.0
2484579,200728,prior,18,0,12,4.0
1540014,200728,prior,19,1,9,8.0
3196682,200728,prior,20,3,14,16.0
147763,200728,prior,21,4,18,22.0
2176839,200728,train,22,2,12,26.0
566192,200729,prior,1,3,15,
435653,200729,prior,2,4,7,15.0
301960,200729,prior,3,0,10,30.0
3324410,200729,prior,4,4,17,11.0
1655893,200729,prior,5,3,10,30.0
507973,200729,prior,6,3,13,14.0
2042650,200729,prior,7,4,16,22.0
2650766,200729,prior,8,2,15,30.0
1248164,200729,prior,9,2,7,14.0
609413,200729,prior,10,1,8,30.0
1171156,200729,train,11,4,12,24.0
2608477,200730,prior,1,2,16,
405039,200730,prior,2,0,11,5.0
1609511,200730,prior,3,6,22,6.0
1214323,200730,prior,4,6,14,14.0
1037618,200730,prior,5,0,22,1.0
236360,200730,prior,6,6,21,20.0
3247684,200730,prior,7,6,10,7.0
864460,200730,prior,8,6,14,14.0
334981,200730,prior,9,4,19,12.0
722119,200730,prior,10,6,2,9.0
2289497,200730,prior,11,0,0,15.0
1174654,200730,prior,12,5,19,30.0
1119029,200730,prior,13,0,20,16.0
800244,200730,prior,14,0,15,7.0
2035939,200730,prior,15,0,15,0.0
2778025,200730,prior,16,6,10,20.0
714944,200730,prior,17,5,22,6.0
2046372,200730,prior,18,5,13,7.0
1479737,200730,prior,19,3,22,5.0
1193521,200730,prior,20,5,22,9.0
2224901,200730,prior,21,6,18,8.0
1773084,200730,prior,22,3,21,4.0
3145881,200730,prior,23,0,13,30.0
1498055,200730,prior,24,6,14,20.0
1553748,200730,prior,25,0,23,8.0
2554112,200730,prior,26,6,18,6.0
2516921,200730,prior,27,5,22,6.0
774778,200730,test,28,2,23,30.0
2949533,200731,prior,1,0,1,
26425,200731,prior,2,4,11,11.0
923408,200731,prior,3,4,11,7.0
27040,200731,prior,4,5,10,8.0
2897493,200731,prior,5,1,21,10.0
1321642,200731,prior,6,6,21,30.0
493684,200731,prior,7,0,17,8.0
1616395,200731,prior,8,1,14,8.0
3089193,200731,prior,9,3,0,9.0
2995605,200731,prior,10,3,23,28.0
2117138,200731,prior,11,2,21,13.0
3163189,200731,prior,12,2,11,7.0
620347,200731,prior,13,3,17,8.0
1791867,200731,prior,14,2,9,13.0
3070508,200731,prior,15,3,22,8.0
2063245,200731,prior,16,1,9,19.0
1830762,200731,prior,17,1,20,0.0
391672,200731,prior,18,0,19,13.0
325007,200731,prior,19,1,13,8.0
570636,200731,prior,20,2,15,8.0
758781,200731,prior,21,4,14,9.0
1720709,200731,prior,22,2,15,19.0
2346553,200731,prior,23,5,13,10.0
1193723,200731,prior,24,1,9,10.0
475586,200731,prior,25,5,9,4.0
2362121,200731,train,26,6,16,29.0
1718772,200732,prior,1,6,14,
708350,200732,prior,2,0,7,1.0
860850,200732,prior,3,4,14,4.0
2143903,200732,prior,4,6,14,30.0
3206891,200732,prior,5,6,13,14.0
162132,200732,prior,6,6,14,7.0
1112254,200732,prior,7,5,12,6.0
1027849,200732,prior,8,3,13,5.0
1735349,200732,prior,9,6,11,3.0
461099,200732,prior,10,0,13,30.0
632821,200732,test,11,0,14,7.0
2805424,200733,prior,1,1,19,
3089892,200733,prior,2,3,19,30.0
1658207,200733,prior,3,3,19,7.0
1279851,200733,train,4,0,16,4.0
3298017,200734,prior,1,0,14,
1032448,200734,prior,2,0,14,30.0
2384973,200734,prior,3,0,15,7.0
2340808,200734,test,4,1,16,30.0
2006664,200735,prior,1,2,17,
99870,200735,prior,2,0,11,5.0
1326040,200735,prior,3,5,13,12.0
1866751,200735,prior,4,1,10,30.0
1956646,200735,prior,5,1,9,7.0
2310217,200735,prior,6,3,8,16.0
3172236,200735,prior,7,1,11,19.0
1113086,200735,train,8,2,10,22.0
2877992,200736,prior,1,4,11,
281367,200736,prior,2,1,11,30.0
1899999,200736,prior,3,5,11,18.0
2748768,200736,prior,4,2,11,4.0
2884077,200736,prior,5,2,11,21.0
1364966,200736,prior,6,1,15,30.0
2385887,200736,prior,7,1,11,30.0
1715152,200736,prior,8,3,13,30.0
1567884,200736,train,9,5,14,30.0
2364427,200737,prior,1,1,6,
963915,200737,prior,2,5,13,4.0
700885,200737,prior,3,2,21,4.0
628651,200737,prior,4,5,9,30.0
1288783,200737,train,5,4,9,20.0
183084,200738,prior,1,2,19,
2222502,200738,prior,2,3,22,1.0
3166356,200738,prior,3,4,9,30.0
2866582,200738,test,4,4,9,0.0
2112390,200739,prior,1,5,16,
1482311,200739,prior,2,1,12,3.0
8695,200739,prior,3,4,14,3.0
2135645,200739,prior,4,0,17,10.0
3044088,200739,prior,5,1,23,1.0
597240,200739,prior,6,5,14,11.0
2044821,200739,prior,7,5,15,0.0
947115,200739,prior,8,1,20,3.0
2390413,200739,prior,9,1,15,14.0
1731710,200739,prior,10,1,16,7.0
1418072,200739,prior,11,4,11,3.0
2281047,200739,prior,12,6,12,2.0
1102856,200739,prior,13,3,23,4.0
616029,200739,prior,14,4,13,1.0
1765095,200739,prior,15,1,12,4.0
2278196,200739,test,16,1,12,0.0
185723,200740,prior,1,1,20,
980917,200740,prior,2,0,17,6.0
513712,200740,prior,3,3,0,30.0
391644,200740,prior,4,6,18,24.0
1354179,200740,prior,5,1,16,16.0
1730026,200740,prior,6,4,12,10.0
1595286,200740,prior,7,1,23,18.0
353230,200740,prior,8,3,0,30.0
1112496,200740,prior,9,0,16,18.0
3212279,200740,prior,10,3,22,17.0
601258,200740,test,11,3,20,14.0
2400947,200741,prior,1,0,15,
2702323,200741,prior,2,4,20,11.0
259712,200741,prior,3,4,9,14.0
573287,200741,train,4,1,10,30.0
3376772,200742,prior,1,2,12,
2369506,200742,prior,2,5,14,17.0
962610,200742,prior,3,2,12,30.0
2551044,200742,prior,4,5,15,24.0
2995919,200742,prior,5,5,10,21.0
3212211,200742,prior,6,4,15,27.0
183560,200742,prior,7,2,10,12.0
1246400,200742,prior,8,3,18,8.0
3080468,200742,prior,9,4,19,29.0
692243,200742,prior,10,2,15,12.0
3402707,200742,test,11,2,11,14.0
2430341,200743,prior,1,6,10,
1697059,200743,prior,2,0,16,15.0
53710,200743,prior,3,0,12,7.0
1501251,200743,train,4,6,19,30.0
3150259,200744,prior,1,3,17,
2074213,200744,prior,2,4,17,30.0
2731030,200744,prior,3,2,18,30.0
1945458,200744,prior,4,1,16,30.0
3345656,200744,prior,5,3,16,30.0
44241,200744,train,6,1,18,30.0
668652,200745,prior,1,5,11,
454565,200745,prior,2,1,13,24.0
2438995,200745,prior,3,0,12,27.0
529893,200745,prior,4,5,20,5.0
208630,200745,train,5,1,14,17.0
1756567,200746,prior,1,0,12,
505294,200746,prior,2,0,13,14.0
2143099,200746,prior,3,2,19,2.0
2069313,200746,prior,4,3,12,8.0
1053923,200746,prior,5,0,13,4.0
1606527,200746,prior,6,4,14,11.0
690060,200746,prior,7,0,12,3.0
3405818,200746,prior,8,5,18,5.0
3239253,200746,prior,9,4,11,6.0
125500,200746,prior,10,5,19,8.0
3250664,200746,prior,11,3,14,12.0
2940436,200746,prior,12,2,14,6.0
455510,200746,prior,13,3,14,8.0
2422838,200746,prior,14,2,15,6.0
2162394,200746,prior,15,4,16,2.0
2674925,200746,prior,16,3,16,6.0
826700,200746,prior,17,1,15,5.0
3318444,200746,prior,18,3,16,16.0
1780442,200746,prior,19,2,10,6.0
1628693,200746,prior,20,4,13,9.0
147963,200746,prior,21,1,17,11.0
1566507,200746,prior,22,6,9,5.0
893768,200746,prior,23,4,15,5.0
469717,200746,prior,24,1,12,11.0
3082500,200746,prior,25,4,16,10.0
1857908,200746,prior,26,4,15,7.0
3112253,200746,prior,27,2,15,12.0
2655074,200746,prior,28,5,16,17.0
1750780,200746,prior,29,3,13,12.0
3178117,200746,prior,30,4,14,15.0
905570,200746,prior,31,2,18,12.0
2947069,200746,prior,32,0,14,30.0
305519,200746,prior,33,1,17,15.0
912487,200746,train,34,0,13,30.0
260593,200747,prior,1,5,16,
1475088,200747,prior,2,5,9,7.0
3354858,200747,prior,3,1,9,17.0
2565360,200747,prior,4,0,17,6.0
2338550,200747,prior,5,2,9,16.0
10267,200747,prior,6,0,11,5.0
1043900,200747,train,7,6,16,30.0
3297867,200748,prior,1,1,17,
1905506,200748,prior,2,5,15,25.0
1835001,200748,prior,3,4,16,6.0
2256720,200748,test,4,5,15,30.0
303329,200749,prior,1,0,18,
141699,200749,prior,2,0,17,7.0
1902632,200749,prior,3,5,17,5.0
2834411,200749,prior,4,1,17,3.0
1227369,200749,prior,5,6,11,5.0
2187230,200749,prior,6,6,19,14.0
62117,200749,prior,7,3,18,4.0
959474,200749,prior,8,6,17,3.0
1686960,200749,prior,9,4,15,5.0
351268,200749,prior,10,3,10,6.0
1734993,200749,prior,11,0,18,4.0
1844711,200749,prior,12,4,18,11.0
2672004,200749,prior,13,1,16,4.0
152340,200749,prior,14,0,16,6.0
2790163,200749,prior,15,0,19,7.0
3154209,200749,prior,16,4,20,4.0
1435276,200749,prior,17,3,19,13.0
1943708,200749,prior,18,0,18,18.0
1767964,200749,prior,19,2,19,9.0
2082283,200749,prior,20,6,18,11.0
842581,200749,prior,21,1,18,2.0
3160807,200749,prior,22,5,10,11.0
2663085,200749,prior,23,3,16,5.0
2289649,200749,prior,24,4,17,8.0
1006674,200749,prior,25,1,17,4.0
2336276,200749,prior,26,4,17,3.0
1022210,200749,prior,27,0,14,10.0
632658,200749,prior,28,5,17,5.0
3133071,200749,prior,29,6,16,1.0
2740462,200749,prior,30,6,17,7.0
2458001,200749,prior,31,0,19,8.0
736332,200749,prior,32,2,16,9.0
1545273,200749,prior,33,2,15,7.0
1137323,200749,prior,34,0,19,5.0
2897121,200749,prior,35,1,19,1.0
766599,200749,prior,36,5,10,30.0
485294,200749,prior,37,6,14,8.0
512150,200749,prior,38,5,15,6.0
3035654,200749,prior,39,3,18,19.0
62690,200749,prior,40,2,18,13.0
2559710,200749,prior,41,1,17,20.0
2739284,200749,prior,42,6,13,5.0
61273,200749,prior,43,3,14,4.0
2235690,200749,prior,44,0,18,11.0
3033341,200749,test,45,3,16,17.0
623385,200750,prior,1,1,13,
2718449,200750,prior,2,1,16,30.0
1719871,200750,prior,3,0,10,30.0
1335279,200750,prior,4,1,9,8.0
444196,200750,prior,5,1,15,7.0
132968,200750,prior,6,1,12,7.0
411186,200750,prior,7,1,14,7.0
261158,200750,train,8,1,13,7.0
3078116,200751,prior,1,0,8,
3097034,200751,prior,2,4,15,11.0
829761,200751,prior,3,3,9,6.0
1671468,200751,prior,4,1,13,30.0
851306,200751,prior,5,2,17,15.0
961337,200751,prior,6,5,8,30.0
671872,200751,prior,7,5,13,0.0
753091,200751,prior,8,0,11,2.0
2472226,200751,prior,9,3,8,3.0
855714,200751,prior,10,1,8,12.0
2970230,200751,prior,11,4,23,3.0
291750,200751,prior,12,4,7,7.0
456104,200751,prior,13,0,16,3.0
995671,200751,prior,14,4,10,11.0
478590,200751,prior,15,1,8,4.0
255350,200751,prior,16,3,8,2.0
2200196,200751,prior,17,2,10,6.0
1340906,200751,prior,18,3,9,8.0
1844018,200751,prior,19,5,9,9.0
2724708,200751,prior,20,4,9,6.0
1094305,200751,prior,21,3,12,6.0
117724,200751,prior,22,1,15,5.0
748765,200751,prior,23,4,8,10.0
1193393,200751,prior,24,3,15,6.0
532590,200751,prior,25,3,10,7.0
2713041,200751,prior,26,0,9,4.0
2113179,200751,prior,27,4,18,4.0
2157923,200751,prior,28,5,14,8.0
226482,200751,prior,29,3,14,5.0
706871,200751,prior,30,1,18,5.0
1018071,200751,prior,31,5,8,4.0
889864,200751,prior,32,4,8,6.0
3236912,200751,prior,33,4,13,7.0
2579141,200751,prior,34,4,7,7.0
3186635,200751,prior,35,3,7,13.0
2021614,200751,prior,36,4,21,1.0
909054,200751,prior,37,5,9,8.0
3011576,200751,prior,38,2,15,4.0
678595,200751,prior,39,4,10,9.0
2596205,200751,prior,40,5,9,15.0
3198976,200751,prior,41,3,10,5.0
2372409,200751,prior,42,2,15,20.0
2870109,200751,test,43,3,11,8.0
1332208,200752,prior,1,2,11,
752240,200752,prior,2,1,11,6.0
2233123,200752,prior,3,1,12,7.0
1133381,200752,test,4,1,14,21.0
2110717,200753,prior,1,2,11,
1825954,200753,prior,2,3,11,15.0
2108205,200753,prior,3,3,15,30.0
1176309,200753,prior,4,3,10,30.0
2510188,200753,prior,5,3,10,21.0
530707,200753,prior,6,5,9,9.0
296512,200753,prior,7,3,17,30.0
3258076,200753,prior,8,4,11,8.0
2604764,200753,prior,9,6,18,16.0
91089,200753,prior,10,3,11,25.0
3363527,200753,prior,11,3,15,14.0
366712,200753,prior,12,3,16,28.0
1211466,200753,prior,13,3,11,21.0
2924723,200753,prior,14,3,12,14.0
1595755,200753,prior,15,3,8,7.0
2631800,200753,prior,16,3,11,14.0
120519,200753,prior,17,0,11,4.0
608946,200753,prior,18,3,13,10.0
2915011,200753,test,19,3,14,7.0
674975,200754,prior,1,4,19,
1224769,200754,prior,2,4,7,21.0
1891132,200754,prior,3,4,2,7.0
1397358,200754,prior,4,0,10,3.0
3242330,200754,prior,5,1,13,15.0
1153322,200754,prior,6,4,21,3.0
778571,200754,prior,7,3,19,30.0
1841440,200754,prior,8,5,7,9.0
2438953,200754,prior,9,2,14,11.0
2417468,200754,prior,10,4,14,23.0
1210543,200754,prior,11,3,15,6.0
620173,200754,prior,12,0,20,4.0
1455510,200754,prior,13,4,11,4.0
1807127,200754,prior,14,1,13,4.0
1410357,200754,prior,15,2,16,8.0
236175,200754,prior,16,4,13,2.0
2109682,200754,prior,17,3,16,6.0
963854,200754,prior,18,1,15,12.0
2654717,200754,prior,19,3,10,16.0
1461698,200754,prior,20,5,7,9.0
152444,200754,prior,21,4,23,6.0
3039767,200754,prior,22,4,9,7.0
3164838,200754,prior,23,3,16,6.0
732599,200754,prior,24,4,16,1.0
2297792,200754,prior,25,3,15,6.0
144681,200754,prior,26,5,12,2.0
1647022,200754,prior,27,2,10,11.0
228382,200754,prior,28,5,11,3.0
1326491,200754,prior,29,4,10,13.0
2775722,200754,prior,30,5,14,1.0
383398,200754,test,31,0,12,2.0
369519,200755,prior,1,4,18,
912969,200755,prior,2,5,19,8.0
3395796,200755,prior,3,5,16,7.0
186045,200755,prior,4,0,12,9.0
1203668,200755,prior,5,3,17,3.0
1931195,200755,prior,6,2,20,6.0
1865119,200755,prior,7,5,19,24.0
1838081,200755,prior,8,4,10,13.0
1696372,200755,prior,9,3,2,30.0
302087,200755,prior,10,0,17,18.0
614336,200755,prior,11,3,17,30.0
1711739,200755,prior,12,0,18,4.0
2351772,200755,prior,13,5,18,5.0
1046967,200755,prior,14,2,17,4.0
2330604,200755,prior,15,3,18,8.0
1213180,200755,prior,16,0,18,4.0
917784,200755,prior,17,3,9,10.0
2939471,200755,prior,18,4,17,8.0
1398903,200755,prior,19,5,16,15.0
1127698,200755,prior,20,5,15,7.0
3120816,200755,prior,21,2,5,11.0
15840,200755,prior,22,3,6,15.0
338928,200755,prior,23,5,17,30.0
307393,200755,prior,24,5,17,14.0
2151890,200755,prior,25,4,15,6.0
1048645,200755,prior,26,1,11,18.0
497000,200755,prior,27,5,17,11.0
2905827,200755,prior,28,0,11,9.0
910912,200755,prior,29,4,15,11.0
3047066,200755,train,30,5,12,22.0
2350341,200756,prior,1,6,18,
2536837,200756,prior,2,4,8,12.0
2941861,200756,prior,3,2,17,5.0
3069117,200756,prior,4,1,7,20.0
3307796,200756,prior,5,1,16,0.0
2441457,200756,prior,6,0,19,30.0
2980060,200756,prior,7,4,12,4.0
2794149,200756,prior,8,4,14,21.0
162137,200756,prior,9,0,10,10.0
2204854,200756,prior,10,2,23,9.0
1482137,200756,prior,11,5,14,3.0
1326135,200756,prior,12,5,12,7.0
2675450,200756,prior,13,4,13,27.0
2488409,200756,prior,14,1,15,4.0
274634,200756,prior,15,4,13,10.0
2621511,200756,test,16,6,12,30.0
138035,200757,prior,1,2,22,
844658,200757,prior,2,1,13,6.0
2563726,200757,prior,3,1,10,7.0
3373171,200757,prior,4,5,13,4.0
2369532,200757,prior,5,2,14,4.0
2347057,200757,prior,6,2,18,14.0
933514,200757,prior,7,3,8,8.0
1007286,200757,prior,8,2,19,6.0
2641059,200757,prior,9,0,19,5.0
3369120,200757,prior,10,4,12,4.0
299483,200757,prior,11,3,21,6.0
692273,200757,prior,12,4,9,8.0
1952427,200757,prior,13,3,23,13.0
706998,200757,prior,14,0,23,30.0
2319020,200757,test,15,3,16,24.0
729913,200758,prior,1,0,8,
2110317,200758,prior,2,1,17,8.0
1235633,200758,prior,3,1,17,7.0
1811743,200758,prior,4,1,9,7.0
775950,200758,prior,5,4,13,10.0
189325,200758,prior,6,5,6,8.0
841101,200758,prior,7,2,19,11.0
1889065,200758,prior,8,1,10,30.0
1751411,200758,prior,9,3,17,2.0
531116,200758,prior,10,5,16,2.0
330968,200758,prior,11,4,19,6.0
2886073,200758,prior,12,1,14,4.0
3091183,200758,prior,13,5,10,4.0
2254427,200758,prior,14,2,15,4.0
750929,200758,prior,15,3,14,1.0
1081743,200758,prior,16,3,16,0.0
2755437,200758,prior,17,5,15,2.0
2359947,200758,prior,18,2,16,4.0
831809,200758,prior,19,2,10,7.0
1168969,200758,prior,20,5,12,3.0
633310,200758,prior,21,2,14,4.0
1371476,200758,prior,22,2,19,0.0
3012234,200758,prior,23,4,15,2.0
2810010,200758,prior,24,1,10,4.0
2589894,200758,prior,25,3,9,2.0
38657,200758,prior,26,4,15,1.0
509872,200758,prior,27,1,12,4.0
2428390,200758,prior,28,5,11,4.0
1677055,200758,prior,29,1,10,3.0
1023163,200758,prior,30,2,14,1.0
1310308,200758,prior,31,3,16,1.0
1520603,200758,prior,32,2,10,6.0
314154,200758,prior,33,5,13,3.0
1957959,200758,prior,34,2,15,4.0
486486,200758,prior,35,1,10,6.0
375461,200758,prior,36,5,14,4.0
273903,200758,prior,37,5,11,7.0
1591750,200758,prior,38,3,10,5.0
3389923,200758,prior,39,5,16,2.0
1752851,200758,prior,40,2,9,11.0
772857,200758,prior,41,2,13,0.0
3171431,200758,prior,42,4,17,2.0
3268754,200758,prior,43,5,14,1.0
192670,200758,prior,44,3,9,5.0
2214172,200758,prior,45,5,15,2.0
800642,200758,prior,46,2,13,4.0
758200,200758,prior,47,3,14,1.0
692586,200758,prior,48,1,12,5.0
1344638,200758,prior,49,2,11,1.0
3234434,200758,prior,50,1,13,6.0
1194856,200758,prior,51,2,15,1.0
2710292,200758,prior,52,5,13,3.0
1857457,200758,prior,53,1,13,3.0
1687645,200758,prior,54,3,14,2.0
2237064,200758,prior,55,5,14,2.0
285949,200758,prior,56,1,13,3.0
1344186,200758,prior,57,3,15,2.0
2084047,200758,prior,58,5,14,2.0
2437796,200758,prior,59,2,11,4.0
1673444,200758,prior,60,5,13,3.0
739937,200758,prior,61,3,12,19.0
1486301,200758,prior,62,5,12,2.0
1909039,200758,prior,63,1,14,3.0
2547406,200758,prior,64,3,16,2.0
287013,200758,prior,65,5,15,2.0
2847883,200758,prior,66,2,16,4.0
2038154,200758,prior,67,5,12,3.0
801800,200758,prior,68,2,16,4.0
2706952,200758,prior,69,3,15,1.0
2910929,200758,prior,70,1,12,5.0
2176492,200758,prior,71,3,13,2.0
44839,200758,prior,72,1,13,5.0
2503950,200758,prior,73,4,19,3.0
803776,200758,prior,74,4,13,7.0
1659234,200758,prior,75,1,13,4.0
1676560,200758,prior,76,3,14,2.0
1905162,200758,train,77,5,14,2.0
2231496,200759,prior,1,2,14,
1968610,200759,prior,2,0,11,5.0
981816,200759,prior,3,5,8,5.0
1342126,200759,prior,4,1,12,17.0
1982214,200759,prior,5,5,13,4.0
2660205,200759,prior,6,2,7,4.0
1202291,200759,prior,7,1,13,6.0
2790677,200759,prior,8,0,10,6.0
1069245,200759,prior,9,1,11,15.0
2424662,200759,prior,10,3,12,2.0
2645877,200759,prior,11,1,9,12.0
3148793,200759,prior,12,4,10,17.0
451384,200759,prior,13,0,15,24.0
164533,200759,prior,14,3,12,3.0
1534143,200759,prior,15,5,16,2.0
681228,200759,prior,16,2,7,4.0
1385965,200759,prior,17,3,8,1.0
488962,200759,prior,18,2,15,6.0
1831949,200759,prior,19,2,13,7.0
2445398,200759,prior,20,6,7,4.0
1294111,200759,prior,21,3,13,4.0
877800,200759,prior,22,1,14,5.0
1872295,200759,prior,23,3,8,2.0
752034,200759,prior,24,0,9,11.0
803342,200759,prior,25,2,7,2.0
1090592,200759,prior,26,3,11,8.0
415083,200759,prior,27,1,8,5.0
404282,200759,prior,28,3,13,2.0
1765836,200759,prior,29,2,10,6.0
109568,200759,prior,30,4,11,2.0
2495486,200759,prior,31,0,7,10.0
389765,200759,prior,32,1,10,1.0
1166921,200759,prior,33,2,11,8.0
1167629,200759,prior,34,1,10,6.0
2896238,200759,prior,35,3,11,2.0
3323800,200759,prior,36,1,9,5.0
2720713,200759,prior,37,4,13,3.0
1546464,200759,prior,38,1,19,25.0
3105011,200759,prior,39,3,11,16.0
1341093,200759,prior,40,1,11,5.0
1670570,200759,prior,41,4,13,10.0
554817,200759,prior,42,4,10,14.0
2642067,200759,prior,43,1,11,11.0
1657735,200759,prior,44,2,7,8.0
1683973,200759,prior,45,4,8,9.0
2536673,200759,prior,46,3,21,13.0
1950097,200759,prior,47,4,11,15.0
1244820,200759,prior,48,1,14,4.0
3038736,200759,test,49,1,13,7.0
610857,200760,prior,1,1,12,
1060856,200760,prior,2,2,13,30.0
306454,200760,prior,3,0,13,5.0
2081039,200760,prior,4,4,14,4.0
242654,200760,prior,5,4,12,7.0
3201097,200760,prior,6,2,11,5.0
1889212,200760,prior,7,4,16,9.0
80392,200760,prior,8,2,12,5.0
52019,200760,prior,9,3,15,1.0
3133625,200760,prior,10,3,16,0.0
1176347,200760,prior,11,3,15,7.0
3385327,200760,prior,12,5,8,2.0
559717,200760,prior,13,1,8,10.0
2896540,200760,prior,14,3,11,2.0
3305798,200760,prior,15,1,8,5.0
2081174,200760,prior,16,3,11,2.0
1889891,200760,prior,17,1,8,5.0
2895026,200760,prior,18,1,9,0.0
696740,200760,prior,19,4,11,10.0
2958093,200760,prior,20,1,8,4.0
1320871,200760,prior,21,3,15,2.0
622105,200760,prior,22,1,8,5.0
282679,200760,prior,23,5,11,4.0
2726569,200760,prior,24,2,8,11.0
3082967,200760,prior,25,2,13,0.0
1998785,200760,prior,26,3,17,8.0
1533951,200760,prior,27,1,8,5.0
1696835,200760,prior,28,2,15,1.0
2536222,200760,prior,29,2,11,7.0
2131170,200760,prior,30,4,19,2.0
1745555,200760,prior,31,4,11,7.0
596718,200760,prior,32,2,11,5.0
2938028,200760,prior,33,1,11,6.0
510116,200760,prior,34,3,11,2.0
2689125,200760,prior,35,1,9,5.0
389119,200760,prior,36,5,15,4.0
1171798,200760,prior,37,2,8,4.0
506517,200760,prior,38,4,13,2.0
2605445,200760,prior,39,1,8,4.0
1917813,200760,prior,40,3,11,2.0
106447,200760,prior,41,1,10,5.0
1986956,200760,prior,42,1,18,0.0
3141284,200760,prior,43,3,17,2.0
763780,200760,prior,44,1,9,5.0
1071634,200760,prior,45,3,13,2.0
2617936,200760,prior,46,1,8,5.0
70956,200760,prior,47,1,15,0.0
1077958,200760,prior,48,1,8,7.0
2066695,200760,prior,49,1,13,0.0
1134713,200760,prior,50,1,8,7.0
883057,200760,prior,51,1,11,0.0
1804630,200760,prior,52,4,18,3.0
3057816,200760,prior,53,2,15,5.0
2418564,200760,prior,54,5,14,3.0
3201935,200760,prior,55,1,17,3.0
2380722,200760,prior,56,1,18,0.0
2073709,200760,prior,57,4,17,3.0
2923669,200760,prior,58,1,8,4.0
1627888,200760,prior,59,3,14,2.0
1598183,200760,test,60,5,16,2.0
868032,200761,prior,1,6,11,
1345250,200761,prior,2,5,16,13.0
1059338,200761,prior,3,1,17,30.0
3181849,200761,prior,4,0,15,20.0
3408716,200761,prior,5,0,8,14.0
98343,200761,prior,6,6,17,30.0
305558,200761,test,7,3,15,11.0
796115,200762,prior,1,3,18,
3009322,200762,prior,2,6,17,30.0
2841339,200762,prior,3,5,19,30.0
3118521,200762,prior,4,6,17,15.0
2640433,200762,train,5,6,18,28.0
1085193,200763,prior,1,3,21,
2475550,200763,prior,2,5,17,2.0
1905355,200763,prior,3,5,13,7.0
483322,200763,prior,4,6,12,22.0
530070,200763,train,5,0,9,8.0
2622070,200764,prior,1,0,9,
1680823,200764,prior,2,3,16,10.0
1212011,200764,prior,3,6,9,24.0
2703527,200764,prior,4,0,13,1.0
3084744,200764,prior,5,6,9,30.0
578770,200764,prior,6,6,10,0.0
2489122,200764,prior,7,0,13,30.0
1213896,200764,prior,8,1,16,30.0
2944102,200764,prior,9,4,17,24.0
2789287,200764,prior,10,5,17,1.0
3044415,200764,prior,11,6,11,22.0
3329015,200764,prior,12,0,15,1.0
1844142,200764,prior,13,1,12,1.0
2600747,200764,prior,14,5,17,11.0
1483433,200764,prior,15,6,8,1.0
1935584,200764,prior,16,0,15,8.0
3239454,200764,prior,17,0,10,7.0
2499454,200764,prior,18,6,14,13.0
2680016,200764,test,19,6,14,0.0
116180,200765,prior,1,1,11,
1174049,200765,prior,2,2,16,8.0
662286,200765,prior,3,0,19,5.0
957242,200765,prior,4,4,16,4.0
112620,200765,prior,5,3,12,13.0
1132430,200765,prior,6,1,17,30.0
1389328,200765,prior,7,6,15,12.0
3189516,200765,prior,8,6,22,0.0
2621263,200765,prior,9,0,13,15.0
764809,200765,prior,10,0,10,14.0
1642403,200765,prior,11,0,10,0.0
2594311,200765,prior,12,0,15,14.0
1138325,200765,prior,13,2,15,16.0
941182,200765,prior,14,3,17,1.0
3316093,200765,prior,15,6,22,3.0
2275968,200765,prior,16,0,15,8.0
494923,200765,prior,17,1,16,8.0
812682,200765,prior,18,6,14,5.0
635620,200765,prior,19,6,16,7.0
187144,200765,prior,20,5,13,6.0
1449368,200765,prior,21,6,12,1.0
102675,200765,prior,22,0,16,1.0
378910,200765,prior,23,4,13,4.0
157656,200765,prior,24,6,20,2.0
993851,200765,prior,25,4,16,5.0
2606502,200765,prior,26,1,21,4.0
916636,200765,prior,27,6,14,5.0
1023493,200765,prior,28,4,15,5.0
1610051,200765,prior,29,1,17,4.0
3251543,200765,prior,30,4,11,3.0
2937670,200765,prior,31,2,13,5.0
1769072,200765,prior,32,5,17,3.0
445307,200765,prior,33,1,13,17.0
2758071,200765,prior,34,3,13,2.0
1175816,200765,prior,35,1,15,5.0
1812872,200765,prior,36,4,17,3.0
224086,200765,prior,37,0,10,3.0
1144718,200765,prior,38,3,19,3.0
3149865,200765,prior,39,5,17,2.0
2445737,200765,prior,40,3,14,5.0
2334671,200765,prior,41,3,8,7.0
969220,200765,prior,42,6,15,3.0
374114,200765,prior,43,5,12,6.0
2850340,200765,prior,44,0,10,2.0
956114,200765,train,45,0,16,7.0
2824792,200766,prior,1,2,5,
659670,200766,prior,2,6,8,18.0
893280,200766,prior,3,6,8,30.0
3300583,200766,prior,4,6,9,30.0
3360858,200766,train,5,4,9,30.0
1586881,200767,prior,1,0,16,
388440,200767,prior,2,1,19,15.0
1475790,200767,prior,3,1,18,28.0
1022716,200767,prior,4,3,16,30.0
404376,200767,prior,5,6,16,24.0
